"","LastName","FirstName","Party","State","Member ID","Alias"
"2291","Tester","Jon","Democratic","Montana","T000464",NA
"2292","Thanedar","Shri","Democratic","Michigan","T000488",NA
"2293","Thomas","Craig","Republican","Wyoming","T000162",NA
"2294","Thomas","Lindsay","Democratic","Georgia","T000184",NA
"2295","Thomas","William M.","Republican","California","T000188",NA
"2296","Thompson","Bennie G.","Democratic","Mississippi","T000193",NA
"2297","Thompson","Frank","Democratic","New Jersey","	T000200","Jr."
"2298","Thompson","Fred","Republican","Tennessee","T000457",NA
"2299","Thompson","Glenn","Republican","Pennsylvania","T000467",NA
"2300","Thompson","Mike","Democratic","California","T000460",NA
"2301","Thomson","Vernon W.","Republican","Wisconsin","T000233",NA
"2302","Thone","Charles","Republican","Nebraska","T000234",NA
"2303","Thornberry","Mac","Republican","Texas","T000238",NA
"2304","Thornton","Ray","Democratic","Arkansas","T000243",NA
"2305","Thune","John","Republican","South Dakota","T000250",NA
"2306","Thurman","Karen L.","Democratic","Florida","T000253",NA
"2307","Thurmond","Strom","Republican","South Carolina","T000254",NA
"2308","Tiahrt","Todd","Republican","Kansas","T000260",NA
"2309","Tiberi","Patrick J.","Republican","Ohio","T000462",NA
"2310","Tiernan","Robert O.","Democratic","Rhode Island","T000265",NA
"2311","Tierney","John F.","Democratic","Massachusetts","T000266",NA
"2312","Tiffany","Thomas P.","Republican","Wisconsin","T000165",NA
"2313","Tillis","Thomas","Republican","North Carolina","T000476",NA
"2314","Timmons","William R.","Republican","South Carolina","T000480",NA
"2315","Tipton","Scott R.","Republican","Colorado","T000470",NA
"2316","Titus","Dina","Democratic","Nevada","T000468",NA
"2317","Tlaib","Rashida","Democratic","Michigan","T000481",NA
"2318","Tokuda","Jill N.","Democratic","Hawaii","T000487",NA
"2319","Tonko","Paul","Democratic","New York","T000469",NA
"2320","Tonry","Richard A.","Democratic","Louisiana","T000310",NA
"2321","Toomey","Patrick","Republican","Pennsylvania","T000461",NA
"2322","Torkildsen","Peter G.","Republican","Massachusetts","T000314",NA
"2323","Torres Small","Xochitl","Democratic","New Mexico","T000484",NA
"2324","Torres","Estaban Edward","Democratic","California","T000316",NA
"2325","Torres","Norma J.","Democratic","California","T000474",NA
"2326","Torres","Ritchie","Democratic","New York","T000486",NA
"2327","Torricelli","Robert G.","Democratic","New Jersey","T000317",NA
"2328","Towell","David","Republican","Nevada","T000321",NA
"2329","Tower","John G.","Republican","Texas","T000322",NA
"2330","Towns","Edolphus","Democratic","New York","T000326",NA
"2331","Traficant","James A.","Democratic","Ohio","	T000350","Jr."
"2332","Trahan","Lori","Democratic","Massachusetts","T000482",NA
"2333","Traxler","Bob","Democratic","Michigan","T000356",NA
"2334","Treen","David C.","Republican","Louisiana","T000362",NA
"2335","Trible","Paul S.","Republican","Virginia","	T000367","Jr."
"2336","Trone","David J.","Democratic","Maryland","T000483",NA
"2337","Trott","David A.","Republican","Michigan","T000475",NA
"2338","Tsongas","Niki","Democratic","Massachusetts","T000465",NA
"2339","Tsongas","Paul E.","Democratic","Massachusetts","T000393",NA
"2340","Tuberville","Tommy","Republican","Alabama","T000278",NA
"2341","Tucker","James G.","Jim Guy","","Democratic, Arkansas,	T000400","Jr."
"2342","Tucker","Walter R.","Democratic","California","	T000405","III"
"2343","Tunney","John V.","Democratic","California","T000410",NA
"2344","Turner","Jim","Democratic","Texas","T000424",NA
"2345","Turner","Michael R.","Republican","Ohio","T000463",NA
"2346","Turner","Robert L.","Republican","New York","T000471",NA
"2347","Udall","Mark","Democratic","Colorado","U000038",NA
"2348","Udall","Morris K.","Democratic","Arizona","U000001",NA
"2349","Udall","Tom","Democratic","New Mexico","U000039",NA
"2350","Ullman","Al","Democratic","Oregon","U000004",NA
"2351","Underwood","Lauren","Democratic","Illinois","U000040",NA
"2352","Underwood","Robert A.","Democratic","Guam","U000014",NA
"2353","Unsoeld","Jolene","Democratic","Washington","U000017",NA
"2354","Upton","Fred","Republican","Michigan","U000031",NA
"2355","Valadao","David G.","Republican","California","V000129",NA
"2356","Valentine","Tim","Democratic","North Carolina","V000006",NA
"2357","Van Deerlin","Lionel","Democratic","California","V000024",NA
"2358","Van Drew","Jefferson","Republican","New Jersey","V000133",NA
"2359","Van Duyne","Beth","Republican","Texas","V000134",NA
"2360","Van Hollen","Chris","Democratic","Maryland","V000128",NA
"2361","Van Orden","Derrick","Republican","Wisconsin","V000135",NA
"2362","Vance","J. D.","Republican","Ohio","V000137",NA
"2363","Vander Jagt","Guy","Republican","Michigan","V000027",NA
"2364","Vander Veen","Richard F.","Democratic","Michigan","V000029",NA
"2365","Vandergriff","Tommy J.","Democratic","Texas","V000026",NA
"2366","Vanik","Charles A.","Democratic","Ohio","V000047",NA
"2367","Vargas","Juan","Democratic","California","V000130",NA
"2368","Vasquez","Gabe","Democratic","New Mexico","V000136",NA
"2369","Veasey","Marc A.","Democratic","Texas","V000131",NA
"2370","Vela","Filemon","Democratic","Texas","V000132",NA
"2371","Velázquez","Nydia M.","Democratic","New York","V000081",NA
"2372","Vento","Bruce F.","Democratic","Minnesota","V000087",NA
"2373","Veysey","Victor V.","Republican","California","V000093",NA
"2374","Vigorito","Joseph P.","Democratic","Pennsylvania","V000098",NA
"2375","Visclosky","Peter J.","Democratic","Indiana","V000108",NA
"2376","Vitter","David","Republican","Louisiana","V000127",NA
"2377","Voinovich","George V.","Republican","Ohio","V000126",NA
"2378","Volkmer","Harold L.","Democratic","Missouri","V000112",NA
"2379","Vucanovich","Barbara F.","Republican","Nevada","V000124",NA
"2380","Waggonner","Joe D.","Democratic","Louisiana","	W000018","Jr."
"2381","Wagner","Ann","Republican","Missouri","W000812",NA
"2382","Walberg","Tim","Republican","Michigan","W000798",NA
"2383","Walden","Greg","Republican","Oregon","W000791",NA
"2384","Waldholtz","Enid Greene","Republican","Utah","G000408",NA
"2385","Waldie","Jerome R.","Democratic","California","W000035",NA
"2386","Waldon","Alton R.","Democratic","New York","	W000038","Jr."
"2387","Walgren","Doug","Democratic","Pennsylvania","W000044",NA
"2388","Walker","Mark","Republican","North Carolina","W000819",NA
"2389","Walker","Robert S.","Republican","Pennsylvania","W000068",NA
"2390","Wallop","Malcolm","Republican","Wyoming","W000092",NA
"2391","Walorski","Jackie","Republican","Indiana","W000813",NA
"2392","Walsh","James T.","Republican","New York","W000099",NA
"2393","Walsh","Joe","Republican","Illinois","W000811",NA
"2394","Walsh","John E.","Democratic","Montana","W000818",NA
"2395","Walsh","William F.","Republican","New York","W000107",NA
"2396","Walters","Mimi","Republican","California","W000820",NA
"2397","Waltz","Michael","Republican","Florida","W000823",NA
"2398","Walz","Timothy J.","Democratic","Minnesota","W000799",NA
"2399","Wamp","Zach","Republican","Tennessee","W000119",NA
"2400","Wampler","William C.","Republican","Virginia","W000121",NA
"2401","Ward","Mike","Democratic","Kentucky","W000139",NA
"2402","Ware","John H.","Republican","Pennsylvania","W000147",NA
"2403","Warner","John","Republican","Virginia","W000154",NA
"2404","Warner","Mark R.","Democratic","Virginia","W000805",NA
"2405","Warnock","Raphael G.","Democratic","Georgia","W000790",NA
"2406","Warren","Elizabeth","Democratic","Massachusetts","W000817",NA
"2407","Washington","Craig A.","Democratic","Texas","W000177",NA
"2408","Washington","Harold","Democratic","Illinois","W000180",NA
"2409","Wasserman Schultz","Debbie","Democratic","Florida","W000797",NA
"2410","Waters","Maxine","Democratic","California","W000187",NA
"2411","Watkins","Steve","Republican","Kansas","W000824",NA
"2412","Watkins","Wes","Republican","Oklahoma","W000194",NA
"2413","Watson Coleman","Bonnie","Democratic","New Jersey","W000822",NA
"2414","Watson","Diane E.","Democratic","California","W000794",NA
"2415","Watt","Melvin L.","Democratic","North Carolina","W000207",NA
"2416","Watts","J. C.","Republican","Oklahoma","	W000210","Jr."
"2417","Waxman","Henry A.","Democratic","California","W000215",NA
"2418","Weaver","James H.","Democratic","Oregon","W000227",NA
"2419","Webb","Jim","Democratic","Virginia","W000803",NA
"2420","Weber","Ed","Republican","Ohio","W000235",NA
"2421","Weber","Randy K.","Republican","Texas","W000814",NA
"2422","Weber","Vin","Republican","Minnesota","W000237",NA
"2423","Webster","Daniel","Republican","Florida","W000806",NA
"2424","Weicker","Lowell P.","Republican","Connecticut","	W000253","Jr."
"2425","Weiner","Anthony D.","Democratic","New York","W000792",NA
"2426","Weiss","Ted","Democratic","New York","W000258",NA
"2427","Welch","Peter","Democratic","Vermont","W000800",NA
"2428","Weldon","Curt","Republican","Pennsylvania","W000268",NA
"2429","Weldon","Dave","Republican","Florida","W000267",NA
"2430","Weller","Jerry","Republican","Illinois","W000273",NA
"2431","Wellstone","Paul D.","Democratic","Minnesota","W000288",NA
"2432","Wenstrup","Brad R.","Republican","Ohio","W000815",NA
"2433","West","Allen B.","Republican","Florida","W000807",NA
"2434","Westerman","Bruce","Republican","Arkansas","W000821",NA
"2435","Westmoreland","Lynn A.","Republican","Georgia","W000796",NA
"2436","Wexler","Robert","Democratic","Florida","W000314",NA
"2437","Wexton","Jennifer","Democratic","Virginia","W000825",NA
"2438","Weygand","Robert A.","Democratic","Rhode Island","W000315",NA
"2439","Whalen","Charles W.","Republican","Ohio","	W000317","Jr."
"2440","Wheat","Alan","Democratic","Missouri","W000326",NA
"2441","White","Richard C.","Democratic","Texas","W000390",NA
"2442","White","Rick","Republican","Washington","W000391",NA
"2443","Whitehouse","Sheldon","Democratic","Rhode Island","W000802",NA
"2444","Whitehurst","G. William","Republican","Virginia","W000406",NA
"2445","Whitfield","Ed","Republican","Kentucky","W000413",NA
"2446","Whitley","Charles O.","Democratic","North Carolina","	W000419","Sr."
"2447","Whittaker","Bob","Republican","Kansas","W000426",NA
"2448","Whitten","Jamie L.","Democratic","Mississippi","W000428",NA
"2449","Wicker","Roger F.","Republican","Mississippi","W000437",NA
"2450","Widnall","William B.","Republican","New Jersey","W000445",NA
"2451","Wiggins","Charles E.","Republican","California","W000448",NA
"2452","Wild","Susan","Democratic","Pennsylvania","W000826",NA
"2453","Williams","Brandon","Republican","New York","W000828",NA
"2454","Williams","Harrison A.","Democratic","New Jersey","	W000502","Jr."
"2455","Williams","Lawrence G.","Republican","Pennsylvania","W000525",NA
"2456","Williams","Lyle","Republican","Ohio","W000528",NA
"2457","Williams","Nikema","Democratic","Georgia","W000788",NA
"2458","Williams","Pat","Democratic","Montana","W000520",NA
"2459","Williams","Roger","Republican","Texas","W000816",NA
"2460","Wilson","Charles","Democratic","Texas","W000570",NA
"2461","Wilson","Charles A.","Democratic","Ohio","W000801",NA
"2462","Wilson","Charles H.","Democratic","California","W000571",NA
"2463","Wilson","Frederica S.","Democratic","Florida","W000808",NA
"2464","Wilson","Heather","Republican","New Mexico","W000789",NA
"2465","Wilson","Joe","Republican","South Carolina","W000795",NA
"2466","Wilson","Pete","Republican","California","W000607",NA
"2467","Wilson","Robert C.","Republican","California","W000610",NA
"2468","Winn","Larry","Republican","Kansas","	W000636","Jr."
"2469","Wirth","Timothy","Democratic","Colorado","W000647",NA
"2470","Wise","Robert E.","Democratic","West Virginia","	W000654","Jr."
"2471","Wittman","Robert J.","Republican","Virginia","W000804",NA
"2472","Wofford","Harris","Democratic","Pennsylvania","W000665",NA
"2473","Wolf","Frank R.","Republican","Virginia","W000672",NA
"2474","Wolff","Lester L.","Democratic","New York","W000680",NA
"2475","Wolpe","Howard E.","Democratic","Michigan","W000682",NA
"2476","Womack","Steve","Republican","Arkansas","W000809",NA
"2477","Won Pat","Antonio B.","Democratic","Guam","W000686",NA
"2478","Woodall","Rob","Republican","Georgia","W000810",NA
"2479","Woolsey","Lynn C.","Democratic","California","W000738",NA
"2480","Wortley","George C.","Republican","New York","W000752",NA
"2481","Wright","James C.","Democratic","Texas","	W000763","Jr."
"2482","Wright","Ron","Republican","Texas","W000827",NA
"2483","Wu","David","Democratic","Oregon","W000793",NA
"2484","Wyatt","Joe","Democratic","Texas","	W000777","Jr."
"2485","Wyatt","Wendell","Republican","Oregon","W000778",NA
"2486","Wyden","Ron","Democratic","Oregon","W000779",NA
"2487","Wydler","John W.","Republican","New York","W000780",NA
"2488","Wylie","Chalmers P.","Republican","Ohio","W000781",NA
"2489","Wyman","Louis C.","Republican","New Hampshire","W000782",NA
"2490","Wynn","Albert Russell","Democratic","Maryland","W000784",NA
"2491","Yakym","Rudy","Republican","Indiana","Y000067",NA
"2492","Yarmuth","John A.","Democratic","Kentucky","Y000062",NA
"2493","Yates","Sidney R.","Democratic","Illinois","Y000013",NA
"2494","Yatron","Gus","Democratic","Pennsylvania","Y000014",NA
"2495","Yoder","Kevin","Republican","Kansas","Y000063",NA
"2496","Yoho","Ted S.","Republican","Florida","Y000065",NA
"2497","Young","Andrew","Democratic","Georgia","Y000028",NA
"2498","Young","C. W. Bill","Republican","Florida","Y000031",NA
"2499","Young","David","Republican","Iowa","Y000066",NA
"2500","Young","Don","Republican","Alaska","Y000033",NA
"2501","Young","Edward","Republican","South Carolina","Y000035",NA
"2502","Young","John","Democratic","Texas","Y000043",NA
"2503","Young","Milton R.","Republican","North Dakota","Y000047",NA
"2504","Young","Robert A.","Democratic","Missouri","Y000051",NA
"2505","Young","Samuel H.","Republican","Illinois","Y000052",NA
"2506","Young","Todd","Republican","Indiana","Y000064",NA
"2507","Zablocki","Clement J.","Democratic","Wisconsin","Z000001",NA
"2508","Zeferetti","Leo C.","Democratic","New York","Z000002",NA
"2509","Zeldin","Lee M.","Republican","New York","Z000017",NA
"2510","Zeliff","William H.","Republican","New Hampshire","	Z000004","Jr."
"2511","Zimmer","Dick","Republican","New Jersey","Z000008",NA
"2512","Zinke","Ryan K.","Republican","Montana","Z000018",NA
"2513","Zion","Roger H.","Republican","Indiana","Z000010",NA
"2514","Zorinsky","Edward","Democratic","Nebraska","Z000013",NA
"2515","Zschau","Edwin V. W.","Republican","California","Z000014",NA
"2516","Zwach","John M.","Republican","Minnesota","Z000016",NA
